更新时间,#genre#
美食星球,http://fm1077.serv00.net/Smart.php?id=foodplanet_twn

新闻,#genre#
ABC News,http://ytb.csscc.cc:2086/live.m3u8?c=12
ABC News,https://lnc-abc-news.tubi.video/index.m3u8
ABC News,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index_45.m3u8
ABC News,http://test.zapi.us.kg/?id=abc-news
ABC News,http://fm1077.serv00.net/Smart.php?id=abcnews_glo
ABC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8
CBS HD,http://fm1077.serv00.net/Smart.php?id=cbshd_glo
CBSN HD,http://fm1077.serv00.net/Smart.php?id=cbsn_glo
CNN International,http://test.zapi.us.kg/?id=cnn-international
CNN International,http://fm1077.serv00.net/Smart.php?id=Cnn
CNN(備用),http://fm1077.serv00.net/Smart.php?id=cnn_twn
CNN(備用),http://fm1077.serv00.net/Smart.php?id=cnn_twn

儿童,#genre#
Baby TV Eng,http://fm1077.serv00.net/Smart.php?id=Babytv
Baby TV,http://fm1077.serv00.net/Smart.php?id=babytv_twn
Boomerang Taiwan,http://fm1077.serv00.net/Smart.php?id=boomerang_twn
Cartoon Network,http://fm1077.serv00.net/Smart.php?id=Cn
Cartoon Network,http://fm1077.serv00.net/Smart.php?id=Cn
Disney Taiwan,http://fm1077.serv00.net/Smart.php?id=disneytwn_twn
MiaoMi,http://fm1077.serv00.net/Smart.php?id=MiaoMi
東森幼幼 Yoyo TV,http://fm1077.serv00.net/Smart.php?id=yoyo_twn

